1,0.0
2,0.0
3,0.015599966049194336
4,0.0
5,0.0
6,0.0
7,0.015599966049194336
8,0.0
9,0.015599966049194336
10,0.0
11,0.015599966049194336
12,0.015600204467773438
13,0.0
14,0.015599966049194336
15,0.015599966049194336
16,0.015599966049194336
17,0.015599966049194336
18,0.015599966049194336
19,0.031200170516967773
20,0.015599966049194336
21,0.015599966049194336
22,0.015599966049194336
23,0.031199932098388672
24,0.015600204467773438
25,0.031199932098388672
26,0.04679989814758301
27,0.031200170516967773
28,0.015599966049194336
29,0.031200885772705078
30,0.031200170516967773
31,0.031199932098388672
32,0.031199932098388672
33,0.031199932098388672
34,0.031200170516967773
35,0.04679989814758301
36,0.04680013656616211
37,0.04679989814758301
38,0.04679989814758301
39,0.031200170516967773
40,0.04679989814758301
41,0.04680013656616211
42,0.04679989814758301
43,0.046801090240478516
44,0.04679989814758301
45,0.04679989814758301
46,0.04680013656616211
47,0.04679989814758301
48,0.062400102615356445
49,0.04679989814758301
50,0.062400102615356445
51,0.062399864196777344
52,0.04680013656616211
53,0.07800006866455078
54,0.046800851821899414
55,0.062400102615356445
56,0.07799983024597168
57,0.062400102615356445
58,0.07800006866455078
59,0.062399864196777344
60,0.07800006866455078
61,0.07800006866455078
62,0.06240081787109375
63,0.07800006866455078
64,0.062400102615356445
65,0.07799983024597168
66,0.062400102615356445
67,0.07800006866455078
68,0.07799983024597168
69,0.07800006866455078
70,0.07800102233886719
71,0.07800006866455078
72,0.10920000076293945
73,0.09360003471374512
74,0.07799983024597168
75,0.09360003471374512
76,0.09360098838806152
77,0.09360003471374512
78,0.10920000076293945
79,0.09360003471374512
80,0.09360003471374512
81,0.12479996681213379
82,0.09360098838806152
83,0.09360003471374512
84,0.10920000076293945
85,0.10920000076293945
86,0.10920000076293945
87,0.09360098838806152
88,0.10920000076293945
89,0.09360003471374512
90,0.10920000076293945
91,0.14039993286132812
92,0.09360003471374512
93,0.1248009204864502
94,0.10920000076293945
95,0.10920000076293945
96,0.14040017127990723
97,0.14040088653564453
98,0.10920000076293945
99,0.12479996681213379
100,0.14040017127990723
101,0.10920000076293945
102,0.1248009204864502
103,0.14039993286132812
104,0.12479996681213379
105,0.1716001033782959
106,0.1716010570526123
107,0.14039993286132812
108,0.14039993286132812
109,0.14039993286132812
110,0.15600109100341797
111,0.1716001033782959
112,0.18719983100891113
113,0.15600109100341797
114,0.15599989891052246
115,0.14040017127990723
116,0.1715998649597168
117,0.15600109100341797
118,0.14039993286132812
119,0.20280003547668457
120,0.17600107192993164
121,0.18999981880187988
122,0.16000008583068848
123,0.1700000762939453
124,0.23301291465759277
125,0.1910109519958496
126,0.20701217651367188
127,0.2110118865966797
128,0.22001290321350098
129,0.2170121669769287
130,0.2280130386352539
131,0.2170119285583496
132,0.21701288223266602
133,0.23401308059692383
134,0.2420029640197754
135,0.2525041103363037
136,0.24250388145446777
137,0.24500417709350586
138,0.2370128631591797
139,0.2370140552520752
